id	smiles
Training_14585_validate	C(CCCC(=O)CCC(=O)O)CCCC(=O)O
Training_3812_validate	CC(C)(C)NCC(c1cc(c(c(c1)Cl)N)C(F)(F)F)O
Training_14587_validate	CC(CCCCC(C(CO)C(=O)OC(CCCCC(C)C/C(=C/C(=C/C(=O)O)/C)/C)C(CO)C(=O)O)O)C/C(=C/C(=C/C(=O)O)/C)/C
Training_14591_validate	CC(=O)N(CCCC1C(=NCC(=NC(CO)C(=NCC(=NC(CCCN(C(=O)C)O)C(=NC(CCCN(C(=O)C)O)C(=N1)O)O)O)O)O)O)O
Training_14594_validate	Cc1cc(=O)c2c(cc(c(c2o1)[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O
Training_14599_validate	c1ccc2c(c1)c1ccnc3ccc(=O)n2c13
Training_14602_validate	C=CC(C)(CC/C=C(\C)/CC/C=C(\C)/COC1C(C(C(C(C)O1)OC1C(C(C(C(C)O1)OC1C(C(C(C(C)O1)OC1C(C(C(C(C)O1)OC(=O)C)O)O)O)O)O)O)O)O)O
Training_3780_validate	Cc1ncc(n1CCCO)N(=O)=O
Training_14604_validate	CCCCC/C=C/C=C/C(=NCC(C)C)O
Training_14606_validate	c1cc(c(cc1/C=C/C(=O)O[C@@H]1CC(=C[C@H]([C@H]1O)O)C(=O)O)O)O
Training_14609_validate	c1cc(ccc1c1c(c(=O)c2c(cc(cc2o1)O)O)O[C@@H]1[C@H]([C@@H]([C@H](CO)O1)O)O)O
Training_14610_validate	COc1cc(ccc1O)/C=C/C(=O)O[C@H](C(=O)O)[C@](Cc1ccc(c(c1)O)O)(C(=O)O)O
Training_14611_validate	CC(=CC1(C(=O)C(C)(C)C(=O)C(C)(C)C1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)c2cc(c(c(c2)O)O)O)O1)O)O)O)O)C
Training_14612_validate	C/C=C(/C)\c1cc(c(C)c2c1Oc1cc(c(c(C)c1C(=O)O2)Cl)O)O
Training_14614_validate	CC(C)[C@@H](C)C[C@H]([C@@](C)(C1CC[C@]2(C3=CC(=O)C4C[C@H]([C@H](C[C@]4(C)C3CC[C@]12C)O)O)O)O)O
Training_14616_validate	CC(C)CCCCCCCCCCC1CC(=NC(CC(=N)O)C(=NC(Cc2ccc(cc2)O)C(=NC(CC(=N)O)C(=NC(CCC(=N)O)C(=O)N2CCCC2C(=NC(CC(=N)O)C(=NC(CO)C(=N1)O)O)O)O)O)O)O
Training_14617_validate	COc1c(ccc2c(=O)c3ccccc3oc12)O
Training_14618_validate	COc1cc2c(c(=O)cc(c3ccccc3)o2)c(c1O)O
Training_14619_validate	CC(=CCC(=O)/C(=C/CC/C(=C/CCc1ccoc1)/C)/C)C
Training_14623_validate	CC(C)CC(=O)c1c(cc(cc1O)O)O
Training_14624_validate	COc1cc(c2c(c1)oc(c1ccc(cc1)O)c(c1c(cc(c3c(=O)cc(c4ccc(cc4)O)oc13)O)O)c2=O)O
Training_14628_validate	c1cc(ccc1c1cc(=O)c2c(cc(c([C@H]3C(=O)c4c(cc(cc4O[C@@H]3c3ccc(c(c3)O)O)O)O)c2o1)O)O)O
Training_14631_validate	C/C(=C\[C@]1(C)[C@H]([C@@](C)([C@H](C)O1)O)O)/C=C/C=C/C=C/c1cc(c(C)c(=O)o1)OC
Training_14633_validate	CC(=CCOc1cc(c2c(c1)O[C@H](c1ccc(cc1)O)[C@H](C2=O)O)O)C
Training_14637_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@@H]([C@@H](C(=O)O)O[C@H]1Oc1cc(c2c(=O)cc(c3ccc(c(c3)O)O)oc2c1)O)O)O)O)OC(=O)C)O
Training_14638_validate	CC1(C)C(COc2cc3c(ccc(=O)o3)cc2OC)O1
Training_14645_validate	CC(CCCCCCCCCCCC(CC(=O)O)O)O
Training_14647_validate	CC1C(C(C(C(O1)OC1C(C(OCCc2ccc(c(c2)OC)O)OC(CO)C1OC(=O)/C=C/c1ccc(c(c1)OC)O)O)O)O)O
Training_14648_validate	Cc1cc(=O)c2c(cc3c(cc(cc3OC)OC)c2o1)OC
Training_17817_validate	CCCCCCCC=O
Training_14658_validate	c1ccc(c(c1)COC(=O)c1c(cccc1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_14659_validate	C(CC/C=C/C(=O)O)CCCCC(=O)O
Training_14660_validate	c1cc(ccc1/C=C/C(=NCC(c1ccc(cc1)O)O)O)O
Training_14661_validate	CC1(Cc2c(CO1)c(=O)c1c(cc(c(c1C(=O)O)O)O)o2)O
Training_14662_validate	Cc1cc(cc(c1C(=NC(C)C(=O)O)O)O)OC(=O)c1c(C)cc(cc1OC)OC(=O)c1c(C)cc(cc1OC)OC
Training_14670_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@H](OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](Oc3cc4c(c(=O)cc(c5ccc(cc5)OC)o4)c(c3OC)O)O2)O)O)O)O1)OC(=O)C)OC(=O)C)O
Training_14676_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@H](OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](Oc3cc(c4C(=O)CC(c5ccc(cc5)OC)Oc4c3)O)O2)O)O)O)O1)O)O)O
Training_14677_validate	CC(Cc1cc2cc(cc(c2oc1=O)O)OC)O
Training_14680_validate	Cc1cc(c(c(c1)OC)C1=C(c2cccc(c2C(=O)C1=O)O)O)C(=O)O
Training_14683_validate	CCC(C)[C@H]1C(=N[C@@H]2CSSC[C@H](C(=N[C@@H](C(C)C)C(=N[C@H](C(C)CC)C(=N1)O)O)O)N=C2O)O
Training_4975_validate	CN(C)C(=O)c1cccnc1S(=O)(=O)NC(=Nc1nc(cc(n1)OC)OC)O
Training_14687_validate	CC(C)C(c1cc(cc(=O)o1)OC)N=C(C)O
Training_14689_validate	CC(C)C(=O)OC1c2cc3ccc(=O)oc3cc2OC1C(C)(C)OC(=O)C
Training_14690_validate	CC(=CCC/C(=C/Cc1ccc(c(c1O)C(=O)c1c(cc(cc1O)C=O)C(=O)O)O)/C)C
Training_14694_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)Oc1c(=O)c2c(cc(c(c2oc1c1ccc(cc1)O)OC(=O)C)OC)O)O)O)O
Training_14696_validate	CCCCCCCCCCCc1cc(cc(c1)O)O
Training_14697_validate	C(CC/C=C/C(=O)N1CCCCC1)C/C=C/c1ccc2c(c1)OCO2
Training_14699_validate	C/C=C/C(=O)c1c(cc2cc(cc(c2c1OC)OC)OC)OC
Training_14700_validate	CC(CCC(C(C)(C1CCC2(C3=CC(=O)C4CC(C(CC4(C)C3CCC12C)O)O)O)O)O)(CO)O
Training_17820_validate	C[C@]1(c2cccc(c2C(=O)C2=C([C@]3([C@H]([C@@H](C(=C(C3=O)C(=N)O)O)N(C)C)[C@H]([C@H]12)O)O)O)O)O
Training_14702_validate	c1cc(ccc1c1c(c(=O)c2c(cc(cc2o1)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O
Training_14703_validate	Cc1cc(c(c(c1)Oc1c(cc(cc1OC)O)C(=O)O)C(=O)OC)O
Training_14704_validate	c1ccc(cc1)c1cc(c(c2ccccc2)c(c1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O1)O)O)O)O)O
Training_14708_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@H](OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)/C=C/c2ccccc2)O)O)O)O1)O)OC(=O)/C=C/c1ccccc1)O
Training_14709_validate	CCC/C=C/C=C/C(CCCC(=O)OC)C(=O)O
Training_14712_validate	CC1(C)C=Cc2c(ccc3c(=O)c(coc23)c2cc(c(cc2OC)OC)OC)O1
Training_4681_validate	CC(C1CC1)C(Cn1cncn1)(c1ccc(cc1)Cl)O
Training_14716_validate	C=CC(CO)C(CCO)CCO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_14718_validate	CC(C)CC(C(=O)O)N=C(C(C(C)C)O)O
Training_16919_validate	C=C1C(CC2C(=COC(C12)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)c2ccc(cc2)O)O1)O)O)O)C(=O)O)O
Training_17824_validate	COc1cc(cc(c1O)O)c1c(cc2c(cc(cc2[o+]1)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_14719_validate	CCOC(=O)Cc1cc(cc(c1C(=O)C)O)O
Training_14721_validate	CCC(C)C(C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OCC(C(C(C(CO)O)O)O)O)O
Training_14723_validate	CCCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_14726_validate	COc1cc2ccc(=O)oc2cc1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@@](CO)(CO2)O)O)O1)O)O)O
Training_14727_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@@H]([C@@H](CO)O[C@H]1Oc1c(=O)c2c(cc(cc2oc1c1ccc(c(c1)OC)O)O)O)O)O)O)O)O
Training_14728_validate	CC(CCCCC(C(=C)C(=O)O)C(=O)OC)O
Training_14729_validate	CC(CCCC1Cc2cccc(c2C(=O)O1)O)O
Training_14730_validate	CN1/C(=C\c2ccc(cc2)O)/C(=O)N2CCCC2C1=O
Training_14731_validate	C(CCCCCCc1cc(cc(c1)O)O)CCCCCc1cc(cc(c1)O)O
Training_17825_validate	c1ccc(cc1)CCCOC(=N)O
Training_14740_validate	c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O[C@H]1[C@@H]([C@@](CO)(CO1)O)O)O)O)O)O
Training_14742_validate	COc1c(cc2c(c(=O)cc(c3ccccc3O)o2)c1O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O1)O)O)O
Training_14745_validate	C(CCCCC(=O)c1c(cc(cc1O)O)O)CCCc1ccccc1
Training_14746_validate	CC(=CCC/C(=C/CC/C(=C/CC12C(=O)C=C(C)C(C1O2)O)/C)/C)C
Training_14747_validate	COc1cc(c(Cc2ccccc2O)c(c1C(=O)/C=C/c1ccccc1)O)O
Training_14748_validate	CC(C(C(=O)OC)N=C(c1cccc(c1O)N=CO)O)O
Training_14751_validate	c1ccc(cc1)C(=O)OCC1(C(C=CC(C1O)OC(=O)c1ccccc1)OC(=O)c1ccccc1)O
Training_14755_validate	CC(=NCCCCN=C(/C=C/c1ccc(c(c1)OC)O)O)O
Training_14758_validate	CC(=O)Cc1cc(cc2c1c(=O)cc(CO)o2)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_17831_validate	CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)Oc1c(=O)c2c(cc(cc2oc1c1ccc(c(c1)O)O)O)O)O)O)O
Training_14760_validate	CCC(C)/C=C(\C)/C=C/c1cc2=C(C(=O)C(C)(C(=O)c2cn1C(CCC(=O)O)C(=N)O)OC(=O)C)Cl
Training_14761_validate	CCC(C)C(C(=O)OCC(C(C(C(CO)O)O)O)O)OC(=O)C(C(C)CC)OC(=O)C(C(C)CC)OC(=O)C(C(C)CC)OC(=O)C(C(C)C)OC(=O)C
Training_14762_validate	CC(=CCc1cc2C(=O)C[C@@H](c3ccc(cc3)O)Oc2cc1OC)C
Training_14767_validate	c1cc(c(cc1[C@@H]1[C@H](C(=O)c2c(cc(cc2O1)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O
Training_14771_validate	COC(=O)C1=C2C(=O)c3c(cc(cc3OC2C(C=C1)O)CO)O
Training_14772_validate	c1cc(c(c2c1ccc(=O)o2)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O
Training_14773_validate	COc1cc2c(ccc(=O)o2)cc1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_17833_validate	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@]2(CO)[C@H]([C@@H]([C@@H](CO)O2)O)O)O)O)O)O1)O)O)O)O
Training_14775_validate	CC(CCC(C(C)(C)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)C1CC[C@@]2(C)C3[C@H](CC4C(C)(C)C=CC(=O)[C@]54C[C@@]35CC[C@]12C)O
Training_14777_validate	Cc1cc2cc(c(C(CC(C(=O)O)OC)c3c(cc4cc(C)oc(=O)c4c3O)O)c(c2c(=O)o1)O)O
Training_14778_validate	c1cc(c(cc1c1cc(=O)oc2cc(cc(c12)OC1C(C(C(C(COC2C(C(C(CO2)O)O)O)O1)O)O)O)O)O)O
Training_14779_validate	CC(=CCC/C(=C/Cc1c(ccc2ccc(=O)oc12)O)/C)C
Training_14783_validate	CC(CCCCCC1C=CC(=O)O1)C(=O)C
Training_14784_validate	Cc1cc(c(C)c(c1)OC1=C(C)C(=O)C(C(C)(C1O)OC)O)O
Training_14785_validate	CC1C2(C(=O)c3c(cccc3O)C(=O)C2(CC(CC(=O)OC)O1)OC)O
Training_14786_validate	COc1c(c2ccc(=O)oc2c(c1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O
Training_14788_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O)O[C@H]1Oc1cc(c2C(=O)CC(c3ccc(cc3)O)Oc2c1)O)O)O)O)O)O
Training_14789_validate	c1ccc(cc1)C1=C(C(=O)N2CCCC12)O
Training_17834_validate	COc1cc(cc(c1O)OC)c1c(c(=O)c2c(cc(cc2o1)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_14791_validate	CCCCCCCCCCC(C)C1C(C)C(=NC(C(C)C)C(=NC(C(C)O)C(=NC(CO)C(=O)O1)O)O)O
Training_14793_validate	Cc1ccc(c2c3cc(c4cccc(c4c3oc(=O)c12)OC1C(C(C(C(C)O1)O)O)OC1C(C(C(C(C)O1)O)OC)O)O)C(=O)O
Training_14797_validate	CC(=CCC/C(=C/COc1ccc2c(c1)c(=O)c1c(cc(cc1o2)O)O)/C)C
Training_14799_validate	CC(=CCc1cc(ccc1O)c1coc2c(CC=C(C)C)c(ccc2c1=O)O)C
Training_14801_validate	COc1ccc(/C=C/C(=O)O[C@H]2[C@@H](C[C@@](C[C@H]2OC(=O)/C=C/c2ccc(c(c2)O)O)(C(=O)O)O)O)cc1O
Training_14802_validate	c1ccc(cc1)c1cc(=O)c2ccc3c(cco3)c2o1
Training_3785_validate	c1cc(c(Cn2cnc3c(N)ncnc23)c(c1)F)Cl
Training_14805_validate	COc1c(cc2c(c1O)c(=O)c(c(c1ccccc1)o2)OC)O
Training_14807_validate	COc1cc2c(c(c1OC)O)c(=O)c(c(c1ccc(c(c1)O)O)o2)OC
Training_14808_validate	CC(=CCc1cc(cc(c1OC)O)c1coc2cc(cc(c2c1=O)O)O)C
Training_17835_validate	COc1cc(cc(c1O)OC)C(=O)O
Training_14811_validate	CN1C(=O)C2=CC3=COC=C[C@@H]([C@H]3N2C(=O)C1=O)OC(=O)c1ccc(c(c1)Oc1cc(ccc1O)C=O)OC
Training_14812_validate	COc1c2c3c(cc4ccccc4c3c(c1OC)O)N=C2O
Training_14814_validate	CC1(C)C2CCC3=C(CC(C4(C)C(CCC34C)C(CCC(C(C)(C)O)O)CO)O)C2(C)CC(C1O)O
Training_14816_validate	CC(C)CCCCCCCCCC1CC(=NC(CC(=N)O)C(=NC(Cc2ccc(cc2)O)C(=NC(CC(=N)O)C(=NC(CO)C(=NC(CCC(=O)O)C(=NC(CO)C(=NC(C(C)O)C(=N1)O)O)O)O)O)O)O)O
Training_14819_validate	CC1C(c2cc(cc(c2C(=O)O1)O)O)O
Training_14820_validate	COc1ccc(cc1O)c1coc2cc(c(cc2c1=O)OC)O
Training_14822_validate	C=CC1C(CC(=O)O)C(=COC1OC1C(C(C(C(CO)O1)O)O)O)C(=O)O
Training_14824_validate	C/C=C(/C)\C(=O)O[C@H]1CC2=CC(CC(=C[C@@H]3[C@@H]1C(=C)C(=O)O3)C)OC2=O
Training_14826_validate	COc1cc(c2c(c1)oc(c1ccc(c(c1)O)O)c(c2=O)OC1C(C(C(C(CO)O1)O)O)O)O
Training_17846_validate	C([C@H]([C@@H]([C@H](C(=O)C(=O)O)O)O)O)O
Training_14828_validate	CC(C)CN=C(/C=C/C=C/CCCCCCCC/C=C/c1ccc2c(c1)OCO2)O
Training_14831_validate	COc1cc(cc(c1O)OC)C1c2cc3c(c(c2CC2COC(=O)C12)OC1C(C(C(C(CO)O1)O)O)O)OCO3
Training_14834_validate	CCCCCCCCCC[C@H](C(=O)O)[C@@](CCC(=O)OC)(C(=O)O)O
Training_14835_validate	C[C@H]1Cc2cc(c(c(c2c2c(C[C@H]1C)cc(c(c2OC)OC)OC)OC)OC)OC
Training_14839_validate	c1cc(c(cc1/C=C/C(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](OCCc2ccc(c(c2)O)O)O1)O)O)O)O)O
Training_14840_validate	COc1cc(cc(c1O)OC)C(=O)OCC1(COC(C1O)OCC1C(C(C(C(O1)Oc1c(cc(cc1OC)CO)OC)O)O)O)O
Training_14842_validate	C=CC(C)(C)c1cc2c(c3C=CC(C)(C)Oc3c(c2oc1=O)C(C)(C)C=C)O
Training_14843_validate	COc1ccc(cc1)/C=C/C(=O)OCC(COC(=O)/C=C/c1ccc(cc1)O)O
Training_14845_validate	CC(=O)OC(CCc1ccc(c(c1)O)O)CC(CCc1ccc(c(c1)O)O)OC(=O)C
Training_14846_validate	COc1c(cc(c2c(=O)cc(c3ccccc3)oc12)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_17849_validate	CCCCCCCC/C=C/CCCCCCCC(=O)N(C)CC(=O)O
Training_14849_validate	c1cc(c(cc1c1c(c(=O)c2c(cc(cc2o1)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O
Training_14851_validate	CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](Oc2cc(cc(c2C(=O)CCc2ccc(cc2)O)O)O)O1)O)O)O
Training_14853_validate	Cc1cc(c(c(c1)OC)C(=O)c1c(cc(cc1OC)O)C(=O)OC)O
Training_14855_validate	C[C@@H](c1nc2ccccc2c(n1)O)O
Training_14856_validate	C[C@]([C@H](CO)O)(C(=O)O)OC(=O)/C=C/c1ccc(c(c1)O)O
Training_14864_validate	COc1cc(c2ccc(cc2)O)c(c(c1c1ccc(cc1)O)O)OC
Training_14866_validate	CC(C)CC(=O)OC(COc1c2c(cco2)cc2ccc(=O)oc12)C(C)(C)O
Training_14867_validate	COC[C@H](Cc1ccc(c(c1)OC)OC)[C@@H](Cc1ccc(c(c1)OC)OC)COC
Training_14868_validate	CC(=CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCC/C(=C/CC/C(=C/CO)/C)/C)O)O)O)O)O)O)C
Training_17852_validate	CS(=O)(=O)c1ccc(c(c1)N(=O)=O)C(=O)C1C(=O)CCCC1=O
Training_14871_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)Oc1c(=O)c2c(cc(cc2oc1c1cc(c(c(c1)O)O)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O)O)O
Training_14872_validate	Cn1c2ccccc2c(=O)c2c1cc(c(c2OC)O)OC
Training_14873_validate	CC(=CCc1c2c(C=CC(C)(C)O2)c(c2c(=O)c(coc12)c1ccc(cc1O)O)O)C
Training_14875_validate	CC(=O)OCC1(C)C2CC(C3(C)C(Cc4c(cc(c5cccnc5)oc4=O)O3)C2(C)CCC1OC(=O)C)OC(=O)C
Training_14877_validate	COc1cc2ccc(=O)oc2c(c1OC)O
Training_14878_validate	C[C@@H](Cc1cc2cc(cc(c2c(=O)o1)O)OC)O
Training_14880_validate	c1cc2c(cc1/C=C/C(=O)O)OC(C(c1ccc(c(c1)O)O)O2)C(=O)O
Training_14887_validate	C(=C\CO)/C=C/C(CC(=O)O)Nc1ccc(cc1)C=O
Training_14889_validate	COC1CC(=O)C=C(c2cc(c(c3ccc(cc3)O)c(c2OC)O)O)OC1=O
Training_17858_validate	c1cc(ccc1C1CC(=O)c2c(cc(cc2O1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O
Training_14892_validate	COc1cc(c2ccccn2)[nH]c(=CN=O)c1SC
Training_14893_validate	Cc1cc(c(c(c1)Oc1c(cc(cc1O)OC)C(=O)OC)C(=O)OC)O
Training_14896_validate	CC(=CCC/C(=C/CC/C(=C/Cc1c(cc2c(CN(C(CCC(=O)O)C(=O)O)C2=O)c1O)O)/C)/C)C
Training_14897_validate	c1cc(c(cc1/C=C/C(=O)O[C@@H]1C[C@@](C[C@H]([C@H]1O)O)(C(=O)O)OC(=O)/C=C/c1ccc(c(c1)O)O)O)O
Training_14900_validate	CC(=C(C)CC(C(C)C1CCC2C3C(CCC12C)C1(C)C(CC(CC1(C1C3O1)O)OC1C(C(C(C(CO)O1)OC1C(C(C(C(CO)O1)OC1C(C(C(C(CO)O1)O)O)O)O)O)O)O)O)O)C
Training_14901_validate	COc1c(cc2c(c(=O)cc(c3ccc(c(c3)O)O)o2)c1O)O
Training_14904_validate	CC(C)CC(c1c(c(C=O)c(c(C=O)c1O)O)O)C1(C)CCC2C1C1C(CCC2(C)O)C1(C)C
Training_14906_validate	COc1c(=O)c2c(cc(cc2oc1c1ccc(c(c1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O)O
Training_14908_validate	c1ccc(cc1)c1cc(=O)c2c(cc(c(c2o1)O)O)O
Training_16920_validate	c1ccc2c(c1)c(c[nH]2)C(c1c[nH]c2ccccc12)C(CO)O
Training_17864_validate	CC(=O)Oc1cccc2ccc(nc12)O
Training_14909_validate	CCCC(=O)c1c(c(C)c(c(CC2=C(C(C)(C)C(=O)C(=C2O)C(=O)C)O)c1O)O)O
Training_14911_validate	CC(=CCc1c(cc(c2C(=O)[C@@H]([C@@H](c3ccc(cc3)O)Oc12)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)C
Training_14913_validate	CC(C)CCCCCCCCCC1CC(=NC(CC(=N)O)C(=NC(Cc2ccc(cc2)O)C(=NC(CC(=N)O)C(=NC(CCC(=N)O)C(=O)N2CCCC2C(=NC(CC(=N)O)C(=NC(CO)C(=N1)O)O)O)O)O)O)O
Training_14914_validate	C(CCC(=O)/C=C/c1ccc(cc1)O)Cc1ccc(cc1)O
Training_14915_validate	CCCCCCC/C=C/C(=O)CCc1ccc(c(c1)OC)O
Training_14916_validate	CCCCCCCCCCCCCCCC(=O)OCC(CO)O
Training_14919_validate	c1c(cc(c(c1O)O)O)C(=O)O[C@@H]1C=C(C[C@H]([C@@H]1O)OC(=O)c1cc(c(c(c1)O)O)O)C(=O)O
Training_14920_validate	CCC(C)C(CC(CC(=O)O)O)OC(=O)CC(CC(C(C)CC)OC1C(C(C(CO)O1)O)O)O
Training_14921_validate	CN1[C@@H]2C(=O)N3[C@H]4C(=COC=C[C@@H]4OC(=O)c4ccc(c(c4)Oc4cc(ccc4O)C=O)OC)[C@H](C3(C1=O)SSSS2)O
Training_14924_validate	CN1CCc2cc3c(cc2C2C1c1ccc4c(c1C(O)O2)OCO4)OCO3
Training_17867_validate	CC1=CCCC(=C[C@@H]2[C@@H](CC1)C(=C)C(=O)O2)C
Training_14926_validate	COc1c(cc(c2c(=O)c3ccc(cc3oc12)O)O)O
Training_14927_validate	CC(C)CC(CO)N=C(CC(CC(=O)Cc1ccccc1)O)O
Training_14929_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@@H]([C@@H](C(=O)O)O[C@H]1O[C@@H]1[C@H]([C@H]([C@@H](C(=O)O)O[C@H]1O[C@@H]1[C@H]([C@@H]([C@@H](C(=O)O)O[C@H]1OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(CCC4(C)CCC32C)C(=O)O)C1(C)C)O)O)O)O)O)O)O)O)O
Training_14931_validate	CC(=CCCC1(C)C(C)Oc2c3c(cc(c12)O)C(=O)C(=C(C)C3=O)OC)C
Training_14933_validate	COc1cc(ccc1O)C1C2C=C(C3C1COC3(C2=O)O)C1C(C(=O)c2c(cc(cc2O1)O)O)O
Training_14936_validate	c1ccc2c(c1)cccc2N
Training_14937_validate	c1ccc2cc3cc(ccc3cc2c1)N
Training_14939_validate	c1ccc(cc1)c1ccccc1N
Training_14941_validate	Cc1ccccc1N=C(C)O
Training_14943_validate	Cc1cc2ccccc2[nH]1
Training_17873_validate	c1cc2C(=O)C=CC(=O)c2c(c1)O
Training_14944_validate	CC(C)N1c2ccc(C)cc2C(=O)C1=O
Training_14945_validate	CC(=O)c1c2ccccc2cc2ccccc12
Training_14948_validate	COC(=O)c1cccc2ccccc12
Training_14949_validate	CC(=O)c1cccc(c1)N
Training_14950_validate	Cc1cc[nH]n1
Training_14952_validate	Cc1cccnn1
Training_14954_validate	c1cc2c3cccnc3ccc2nc1
Training_14956_validate	c1cc(ccc1F)N
Training_14957_validate	COc1ccc(C=O)c2ccccc12
Training_14958_validate	c1ccc(cc1)N
Training_17876_validate	CC1(C)[C@H](C(=O)O)N2C(=O)[C@H]([C@H]2S1)N
Training_14959_validate	Cc1cc(C)nc(C)c1
Training_14960_validate	Cc1cccc(C)n1
Training_14961_validate	c1ccc(cc1)C(=Nc1ccccc1)O
Training_14962_validate	c1ccc(cc1)CN
Training_14965_validate	c1ccc(cc1)S(=O)(=O)c1ccccc1
Training_14966_validate	c1ccc(cc1)S(=O)c1ccccc1
Training_14969_validate	c1ccc(c(c1)C(=N)O)N(=O)=O
Training_14972_validate	c1nc(=N)[nH][nH]1
Training_14973_validate	CN(C)c1cccc(c1)Br
Training_17882_validate	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O)O)O
Training_14987_validate	Cc1nc2c3ccccc3ccc2s1
Training_14988_validate	c1ccc(cc1)Oc1cccc(c1)O
Training_14993_validate	c1ccnc(c1)c1ccccn1
Training_14994_validate	CC(=O)c1cc2ccccc2c2ccccc12
Training_14996_validate	CC(=O)C=Cc1ccccc1
Training_14997_validate	CCCCN
Training_14999_validate	c1ccc(cc1)/C=C/C(=N)O
Training_15003_validate	C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl
Training_15005_validate	c1ccc2c(c1)nc(s2)S(=O)(=O)O
Training_17888_validate	CCCCC(=N)O
Training_15007_validate	CC(C)c1ccc2c(c1)c(=O)c1ccccc1s2
Training_15008_validate	c1ccc2c(c1)nc([nH]2)S
Training_15011_validate	CCCCN=C(O)OC#CCI
Training_15014_validate	Cc1cc(=O)oc2ccccc12
